image_id,type,condition,method,ground_truth,extracted_text,processing_time,cer,wer
printed_068_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3968,0.0,0.0
printed_068_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi atra sepert blur dan Qclao dapat mempengaruhthasn,2.402,0.1774,0.5556
printed_068_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.2794,0.0161,0.2222
printed_068_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4178,0.0,0.0
printed_068_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.4527,0.0,0.0
printed_068_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.378,0.0,0.0
printed_068_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3735,0.0,0.0
printed_068_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.6678,0.0,0.0
printed_068_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3949,0.0,0.0
printed_068_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4113,0.0,0.0
printed_068_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan dapat citra hasil . gelap seperti Kondisi mempengaruhi,2.3622,0.7258,1.0
printed_068_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.2914,0.0,0.0
printed_069_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,seperti blur dan gelap dapat vanili. |,0.4732,0.5,0.4444
printed_069_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,,2.4354,1.0,1.0
printed_069_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,odep dete wwp mt Tados st Tetpuo TtewyTynaebuedeas,0.5932,0.7419,1.0
printed_069_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,ndisi citra seperti blur di ur dan gelap dapat mempengaruhi hasil. 2,0.4585,0.1613,0.4444
printed_069_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,2.7503,0.0161,0.1111
printed_069_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4201,0.0,0.0
printed_069_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,ndisi citra seperti blur di ur dan gelap dapat mempengaruhi hasil. ii,0.4161,0.1774,0.4444
printed_069_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kcad191 cicra seperti blur gelap dapat mempengaruni J2811. de?,2.4943,0.3226,0.6667
printed_069_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.453,0.0,0.0
printed_069_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4123,0.0161,0.1111
printed_069_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan gelap dapar Scnd1sı Cicre nen? Jeperti has1l . engarun1,2.8112,0.871,1.2222
printed_069_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3858,0.0,0.0
printed_070_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Ka co Lapan br da magang —,0.4579,0.7258,1.0
printed_070_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,,2.2358,1.0,1.0
printed_070_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondiu cira seperti blur dan gelap dapat mempengaruhi hasil,0.4206,0.0645,0.3333
printed_070_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4569,0.0,0.0
printed_070_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhı hası.,2.58,0.0484,0.2222
printed_070_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.2954,0.0161,0.1111
printed_070_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.5335,0.0,0.0
printed_070_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasi.,2.4173,0.0161,0.1111
printed_070_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.3573,0.0161,0.1111
printed_070_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,“Kondisi citra seperti bur dan gelap dapat mempengaruhi hasil.,0.3731,0.0323,0.2222
printed_070_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan gelap dapat Kondisi citra hasil 'seperti mempengarulu_,2.5117,0.8065,0.8889
printed_070_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.2407,0.0161,0.1111
printed_071_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Ka co Lapan br da magang —,0.404,0.7258,1.0
printed_071_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,,2.1566,1.0,1.0
printed_071_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondiu cira seperti blur dan gelap dapat mempengaruhi hasil,0.2038,0.0645,0.3333
printed_071_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3736,0.0,0.0
printed_071_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhı hası.,2.4664,0.0484,0.2222
printed_071_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.224,0.0161,0.1111
printed_071_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.5906,0.0,0.0
printed_071_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasi.,2.5196,0.0161,0.1111
printed_071_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.3104,0.0161,0.1111
printed_071_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,“Kondisi citra seperti bur dan gelap dapat mempengaruhi hasil.,0.3486,0.0323,0.2222
printed_071_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan gelap dapat Kondisi citra hasil 'seperti mempengarulu_,2.3872,0.8065,0.8889
printed_071_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.2299,0.0161,0.1111
printed_072_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondasi catra bar —_ dan gelap dapat,0.3516,0.5161,0.6667
printed_072_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kouhuahabhedobclpdn,2.2939,0.8548,1.0
printed_072_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.2629,0.0,0.0
printed_072_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3024,0.0,0.0
printed_072_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.4334,0.0,0.0
printed_072_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.2725,0.0,0.0
printed_072_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4003,0.0,0.0
printed_072_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,2.3321,0.0161,0.1111
printed_072_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.3715,0.0161,0.2222
printed_072_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4189,0.0,0.0
printed_072_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan gelap dapat Kondisi citra seperti hasil. mcmpengaruhi,2.424,0.7581,0.7778
printed_072_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.2581,0.0,0.0
printed_073_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3288,0.0,0.0
printed_073_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra soporti blur dan Qclap dapat mempengaruhi hash,2.45,0.1129,0.3333
printed_073_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.358,0.0161,0.2222
printed_073_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4659,0.0,0.0
printed_073_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.5116,0.0,0.0
printed_073_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.3346,0.0161,0.2222
printed_073_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4133,0.0,0.0
printed_073_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.4242,0.0,0.0
printed_073_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4284,0.0,0.0
printed_073_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,a seperti blur dan gelap dapat Kondisi citr hasil. mempengaruhi,0.4011,0.5968,0.5556
printed_073_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan gelap dapat Kondisi citra hasil. seperti mempengaruhi,2.5772,0.7581,0.7778
printed_073_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3657,0.0,0.0
printed_074_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4877,0.0,0.0
printed_074_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Konaaal (i plur Gan 0012p 8apae Dengaua? 95,2.9535,0.5806,1.0
printed_074_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.3429,0.0161,0.2222
printed_074_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3418,0.0,0.0
printed_074_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.5214,0.0,0.0
printed_074_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3959,0.0,0.0
printed_074_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4223,0.0,0.0
printed_074_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasıl,2.5045,0.0323,0.1111
printed_074_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3326,0.0,0.0
printed_074_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,tra seperti blur dan gelap dapat Kondisi ci hi hasil. mempengarul,0.4336,0.5323,0.6667
printed_074_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,dapat blur dan citra hasil. mempengaruhi gelap seperti Kondisi,2.5752,0.7258,0.8889
printed_074_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4923,0.0,0.0
printed_075_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Koni citra seperti bur ps dan gelap dapat,0.4535,0.4355,0.5556
printed_075_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Konhaheonbhedblpd,2.4276,0.8387,1.0
printed_075_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,0.2333,0.0161,0.1111
printed_075_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3715,0.0,0.0
printed_075_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,2.6154,0.0161,0.1111
printed_075_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3524,0.0,0.0
printed_075_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.5361,0.0,0.0
printed_075_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil,2.5661,0.0161,0.1111
printed_075_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.2531,0.0,0.0
printed_075_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4058,0.0,0.0
printed_075_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,blur dan gelap dapat citra seperti Kondisi hasil. mnempengaruhi,2.4707,0.7097,0.7778
printed_075_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3115,0.0,0.0
printed_076_blur,printed,blur,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3001,0.0,0.0
printed_076_blur,printed,blur,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,rond2o: €alrd Oedefei Dlur Qn 88lop aapae Pengeruni hesiie,2.693,0.4677,1.0
printed_076_blur,printed,blur,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhihasil.,0.3853,0.0161,0.2222
printed_076_dark,printed,dark,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4517,0.0,0.0
printed_076_dark,printed,dark,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.6602,0.0,0.0
printed_076_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.3801,0.0,0.0
printed_076_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4176,0.0,0.0
printed_076_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,2.6003,0.0,0.0
printed_076_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.4516,0.0,0.0
